averageDistanceVariability,distribSd,finalTime,gravityDecay,nwClustCoef,nwComponents,nwInDegree,nwMeanFlow,nwOutDegree,overlapThreshold,relativeCost,totalCost,totalWaste,transportationCost
15.0,0.1,100.0,10.0,0.00909090909090909,10.0,1.1,0.6116763636363631,1.1,0.05,1.741451274812295,0.8707256374061477,0.3271559999999999,0.5
15.0,0.1,100.0,10.0,0.02727272727272727,7.0,1.5,0.500313333333333,1.5,0.05,2.375750341711002,1.1878751708555009,0.24952999999999975,0.5
15.0,0.1,100.0,10.0,0.0,7.0,1.08,0.5979111111111104,1.08,0.05,1.5801679068684071,0.7900839534342035,0.3542559999999997,0.5
15.0,0.1,100.0,10.0,0.0303030303030303,6.0,1.48,0.5208162162162158,1.48,0.05,2.174938894584441,1.0874694472922202,0.2291919999999998,0.5
15.0,0.1,100.0,10.0,0.021212121212121213,6.0,1.44,0.46935555555555514,1.44,0.05,1.9398409990131682,0.9699204995065844,0.32412799999999975,0.5
15.0,0.1,100.0,10.0,0.0,8.0,1.12,0.639339285714285,1.12,0.05,2.0780570281544812,1.0390285140772413,0.28393999999999975,0.5
15.0,0.1,100.0,10.0,0.0,8.0,1.12,0.5179553571428567,1.12,0.05,1.4622530617932992,0.7311265308966497,0.4198899999999997,0.5
15.0,0.1,100.0,10.0,0.01818181818181818,6.0,1.22,0.5617508196721308,1.22,0.05,2.588407176596656,1.2942035882983276,0.3146639999999998,0.5
15.0,0.1,100.0,10.0,0.05454545454545454,9.0,1.46,0.4875767123287667,1.46,0.05,1.9693439633873222,0.9846719816936611,0.2881379999999997,0.5
15.0,0.1,100.0,10.0,0.02727272727272727,8.0,1.16,0.5389448275862061,1.16,0.05,2.008146910167074,1.004073455083537,0.37482399999999994,0.5
15.0,0.1,100.0,10.0,0.0,8.0,1.1,0.5796527272727268,1.1,0.05,2.1679422757117988,1.0839711378558992,0.3623819999999999,0.5
15.0,0.1,100.0,10.0,0.012121212121212121,8.0,1.22,0.5422327868852456,1.22,0.05,1.4395064784947775,0.7197532392473891,0.33847599999999967,0.5
15.0,0.1,100.0,10.0,0.0,7.0,1.16,0.5565344827586203,1.16,0.05,2.331221910591781,1.1656109552958906,0.3544199999999996,0.5
15.0,0.1,100.0,10.0,0.028787878787878786,7.0,1.54,0.4693402597402594,1.54,0.05,2.070948210993325,1.035474105496663,0.2772159999999999,0.5
15.0,0.1,100.0,10.0,0.048484848484848485,8.0,1.5,0.4924559999999994,1.5,0.05,2.00786702952064,1.00393351476032,0.2613159999999999,0.5
15.0,0.1,100.0,10.0,0.012121212121212121,6.0,1.16,0.5640982758620684,1.16,0.05,2.4205262710411817,1.2102631355205908,0.3456459999999998,0.5
15.0,0.1,100.0,10.0,0.02727272727272727,7.0,1.44,0.4432291666666661,1.44,0.05,1.8748755533001964,0.9374377766500981,0.36174999999999974,0.5
15.0,0.1,100.0,10.0,0.0,7.0,1.1,0.5883127272727269,1.1,0.05,1.6682079971042634,0.8341039985521315,0.35285599999999984,0.5
15.0,0.1,100.0,10.0,0.00909090909090909,6.0,1.38,0.5505333333333327,1.38,0.05,2.344611256300002,1.1723056281500013,0.24026399999999992,0.5
15.0,0.1,100.0,10.0,0.03636363636363636,6.0,1.46,0.5032328767123283,1.46,0.05,2.689837055878126,1.344918527939063,0.2652799999999998,0.5
15.0,0.1,100.0,10.0,0.00909090909090909,8.0,1.18,0.5824627118644063,1.18,0.05,1.545731479299498,0.7728657396497494,0.3126939999999998,0.5
15.0,0.1,100.0,10.0,0.0,7.0,1.14,0.5546771929824554,1.14,0.05,1.8942605856572914,0.9471302928286456,0.36766799999999944,0.5
15.0,0.1,100.0,10.0,0.0,6.0,1.5,0.5117719999999994,1.5,0.05,2.7664701869768678,1.3832350934884345,0.23234199999999988,0.5
15.0,0.1,100.0,10.0,0.01818181818181818,8.0,1.16,0.5836155172413785,1.16,0.05,1.8479518996503497,0.9239759498251747,0.3230059999999995,0.5
15.0,0.1,100.0,10.0,0.03515151515151515,8.0,1.48,0.4325540540540538,1.48,0.05,1.9917328585100684,0.9958664292550339,0.3598199999999999,0.5
15.0,0.1,100.0,10.0,0.0,7.0,1.08,0.6249981481481471,1.08,0.05,2.2953000071597356,1.1476500035798678,0.32500199999999974,0.5
20.0,0.1,100.0,10.0,0.0,8.0,1.1,0.5794127272727269,1.1,0.05,2.0606985537134355,1.030349276856718,0.3626459999999996,0.5
20.0,0.1,100.0,10.0,0.024242424242424242,8.0,1.18,0.5691644067796604,1.18,0.05,1.3148274673687714,0.6574137336843858,0.32838599999999973,0.5
20.0,0.1,100.0,10.0,0.00909090909090909,8.0,1.12,0.6180607142857137,1.12,0.05,2.1572084526977755,1.0786042263488875,0.3077719999999996,0.5
20.0,0.1,100.0,10.0,0.00909090909090909,6.0,1.16,0.5221603448275859,1.16,0.05,2.166841063056528,1.0834205315282641,0.3942939999999997,0.5
20.0,0.1,100.0,10.0,0.0,8.0,1.16,0.48820517241379285,1.16,0.05,2.0980708633070684,1.0490354316535342,0.43368199999999973,0.5
20.0,0.1,100.0,10.0,0.0,6.0,1.08,0.6410111111111106,1.08,0.05,1.9047846187803026,0.9523923093901512,0.3077079999999998,0.5
20.0,0.1,100.0,10.0,0.01818181818181818,10.0,1.08,0.6238537037037032,1.08,0.05,1.9690692104224037,0.9845346052112022,0.32623799999999975,0.5
20.0,0.1,100.0,10.0,0.0,9.0,1.0,0.6328619999999994,1.0,0.05,2.200245367300289,1.1001226836501452,0.3671379999999999,0.5
20.0,0.1,100.0,10.0,0.0,11.0,1.06,0.5959679245283015,1.06,0.05,2.6362137779041377,1.318106888952068,0.3682739999999996,0.5
20.0,0.1,100.0,10.0,0.0,13.0,1.02,0.5792960784313719,1.02,0.05,1.219200174771258,0.6096000873856292,0.40911799999999965,0.5
20.0,0.1,100.0,10.0,0.0,10.0,1.1,0.6131490909090903,1.1,0.05,2.0285260252818533,1.0142630126409262,0.3255359999999998,0.5
20.0,0.1,100.0,10.0,0.01818181818181818,6.0,1.48,0.48760810810810773,1.48,0.05,2.1865298946472658,1.0932649473236333,0.2783399999999999,0.5
20.0,0.1,100.0,10.0,0.00909090909090909,7.0,1.14,0.5519192982456135,1.14,0.05,2.165843856432114,1.0829219282160572,0.37081199999999953,0.5
20.0,0.1,100.0,10.0,0.02727272727272727,6.0,1.46,0.5329835616438348,1.46,0.05,2.5855760835790904,1.2927880417895459,0.22184399999999996,0.5
20.0,0.1,100.0,10.0,0.0,8.0,1.12,0.5677928571428568,1.12,0.05,1.8603934690652644,0.9301967345326321,0.36407199999999973,0.5
20.0,0.1,100.0,10.0,0.0,25.0,0.6,0.7876933333333327,0.6,0.05,0.9782881007732642,0.48914405038663206,0.5273839999999992,0.5
20.0,0.1,100.0,10.0,0.02727272727272727,6.0,1.54,0.46052077922077883,1.54,0.05,2.350759492710246,1.1753797463551239,0.2907979999999998,0.5
20.0,0.1,100.0,10.0,0.0,6.0,1.38,0.5399130434782604,1.38,0.05,2.4883071544879716,1.2441535772439858,0.2549199999999999,0.5
20.0,0.1,100.0,10.0,0.01818181818181818,9.0,1.18,0.554716949152542,1.18,0.05,1.5081879650142647,0.7540939825071324,0.3454339999999998,0.5
20.0,0.1,100.0,10.0,0.0030303030303030303,8.0,1.08,0.653096296296296,1.08,0.05,3.3521096291648096,1.6760548145824046,0.29465599999999964,0.5
20.0,0.1,100.0,10.0,0.0,8.0,1.1,0.5377999999999996,1.1,0.05,2.4721908200872007,1.2360954100436006,0.4084199999999994,0.5
20.0,0.1,100.0,10.0,0.0,6.0,1.12,0.5824392857142853,1.12,0.05,2.3948556459839594,1.1974278229919795,0.34766799999999976,0.5
20.0,0.1,100.0,10.0,0.02121212121212121,6.0,1.5,0.4728146666666664,1.5,0.05,2.6360961934125284,1.3180480967062638,0.2907779999999999,0.5
20.0,0.1,100.0,10.0,0.01818181818181818,7.0,1.12,0.6331571428571422,1.12,0.05,2.4136696124487704,1.2068348062243854,0.2908639999999999,0.5
20.0,0.1,100.0,10.0,0.00909090909090909,10.0,1.1,0.5751745454545448,1.1,0.05,2.0243565675345483,1.012178283767274,0.36730799999999975,0.5
20.0,0.1,100.0,10.0,0.010606060606060607,9.0,1.2,0.5051883333333329,1.2,0.05,1.6692857930972458,0.8346428965486227,0.39377399999999985,0.5
20.0,0.1,100.0,10.0,0.0,7.0,1.38,0.4966246376811589,1.38,0.05,2.067166543470546,1.0335832717352735,0.31465799999999977,0.5
20.0,0.1,100.0,10.0,0.01818181818181818,7.0,1.54,0.4750662337662334,1.54,0.05,2.079584641668508,1.0397923208342545,0.26839799999999986,0.5
20.0,0.1,100.0,10.0,0.03939393939393939,7.0,1.38,0.49907246376811565,1.38,0.05,2.0133003396131866,1.0066501698065933,0.31127999999999983,0.5
20.0,0.1,100.0,10.0,0.01818181818181818,10.0,1.1,0.576185454545454,1.1,0.05,1.8658897079050623,0.932944853952531,0.36619599999999985,0.5
20.0,0.1,100.0,10.0,0.03939393939393939,7.0,1.42,0.48604225352112634,1.42,0.05,1.7880649537716475,0.894032476885824,0.30981999999999965,0.5
20.0,0.1,100.0,10.0,0.01818181818181818,6.0,1.3,0.5088784615384614,1.3,0.05,2.285548688954671,1.142774344477336,0.33845799999999976,0.5
20.0,0.1,100.0,10.0,0.0,8.0,1.12,0.6186624999999998,1.12,0.05,1.8700307485106056,0.935015374255303,0.3070979999999997,0.5
20.0,0.1,100.0,10.0,0.01818181818181818,7.0,1.4,0.5246057142857138,1.4,0.05,2.0819281343476517,1.0409640671738258,0.2655519999999999,0.5
20.0,0.1,100.0,10.0,0.0,7.0,1.08,0.5933240740740738,1.08,0.05,2.4881121295351853,1.2440560647675927,0.3592099999999997,0.5
20.0,0.1,100.0,10.0,0.045454545454545456,6.0,1.42,0.47794929577464734,1.42,0.05,2.247850695259072,1.1239253476295363,0.3213119999999999,0.5
20.0,0.1,100.0,10.0,0.02121212121212121,6.0,1.16,0.561775862068965,1.16,0.05,1.6631821135080855,0.8315910567540428,0.34833999999999965,0.5
20.0,0.1,100.0,10.0,0.0,8.0,1.14,0.5393912280701749,1.14,0.05,1.491362576942426,0.745681288471213,0.38509399999999977,0.5
20.0,0.1,100.0,10.0,0.02121212121212121,6.0,1.38,0.48306376811594154,1.38,0.05,2.137786150642559,1.0688930753212798,0.3333719999999997,0.5
20.0,0.1,100.0,10.0,0.0,7.0,1.1,0.5840618181818176,1.1,0.05,2.6388046011803037,1.3194023005901516,0.35753199999999985,0.5
20.0,0.1,100.0,10.0,0.021212121212121213,7.0,1.44,0.4930388888888885,1.44,0.05,2.3673052770353102,1.183652638517655,0.290024,0.5
20.0,0.1,100.0,10.0,0.03636363636363636,7.0,1.42,0.5082718309859151,1.42,0.05,1.892039768249544,0.9460198841247716,0.2782539999999997,0.5
20.0,0.1,100.0,10.0,0.00909090909090909,7.0,1.1,0.5777854545454537,1.1,0.05,1.8427074567205037,0.921353728360252,0.3644359999999998,0.5
20.0,0.1,100.0,10.0,0.00909090909090909,8.0,1.18,0.5715406779661011,1.18,0.05,1.5329523682329307,0.7664761841164652,0.32558199999999987,0.5
20.0,0.1,100.0,10.0,0.00909090909090909,7.0,1.18,0.5349050847457623,1.18,0.05,2.2771924293051153,1.138596214652558,0.36881199999999964,0.5
20.0,0.1,100.0,10.0,0.00909090909090909,6.0,1.2,0.5363766666666662,1.2,0.05,1.9774045966774865,0.988702298338743,0.3563479999999998,0.5
20.0,0.1,100.0,10.0,0.031818181818181815,7.0,1.52,0.48071710526315764,1.52,0.05,2.154192073051679,1.0770960365258393,0.26930999999999966,0.5
20.0,0.1,100.0,10.0,0.01818181818181818,8.0,1.2,0.5249249999999994,1.2,0.05,1.5976538874795476,0.7988269437397738,0.37008999999999986,0.5
20.0,0.1,100.0,10.0,0.00909090909090909,8.0,1.12,0.5768178571428569,1.12,0.05,2.2252602551039287,1.1126301275519643,0.3539639999999997,0.5
7.0,0.1,100.0,10.0,0.0,8.0,1.12,0.6081053571428562,1.12,0.05,1.232954229406326,4.315339802922141,0.31892199999999976,3.5
7.0,0.1,100.0,10.0,0.0,11.0,1.1,0.6222636363636354,1.1,0.05,1.1894369830813027,4.16302944078456,0.3155099999999998,3.5
7.0,0.1,100.0,10.0,0.00909090909090909,8.0,1.08,0.6304407407407397,1.08,0.05,1.7167302455439495,6.008555859403821,0.3191239999999998,3.5
7.0,0.1,100.0,10.0,0.00909090909090909,8.0,1.06,0.6652547169811315,1.06,0.05,1.7396665454202263,6.088832908970793,0.29482999999999976,3.5
7.0,0.1,100.0,10.0,0.00909090909090909,11.0,1.08,0.680287037037036,1.08,0.05,1.4574668549857035,5.101133992449964,0.26528999999999986,3.5
7.0,0.1,100.0,10.0,0.00909090909090909,10.0,1.04,0.6655923076923068,1.04,0.05,1.4297093812727728,5.003982834454705,0.30778399999999967,3.5
7.0,0.1,100.0,10.0,0.0,9.0,1.06,0.6017566037735841,1.06,0.05,1.1696776277885121,4.093871697259794,0.3621379999999996,3.5
7.0,0.1,100.0,10.0,0.0,23.0,0.64,0.7452937499999989,0.64,0.05,0.995297101868091,3.483539856538319,0.5230119999999996,3.5
7.0,0.1,100.0,10.0,0.0,11.0,1.08,0.5972203703703696,1.08,0.05,1.4510332811968634,5.078616484189023,0.3550019999999997,3.5
7.0,0.1,100.0,10.0,0.0,10.0,1.02,0.6477176470588224,1.02,0.05,1.1335932360354226,3.9675763261239796,0.3393279999999999,3.5
7.0,0.1,100.0,10.0,0.0,10.0,1.06,0.625299999999999,1.06,0.05,1.5301103182861988,5.355386114001697,0.33718199999999976,3.5
7.0,0.1,100.0,10.0,0.0,9.0,1.12,0.6328732142857136,1.12,0.05,1.422477868098086,4.978672538343303,0.2911819999999999,3.5
7.0,0.1,100.0,10.0,0.0,25.0,0.6,0.7677533333333316,0.6,0.05,0.8431258570881709,2.9509404998085986,0.5393479999999992,3.5
7.0,0.1,100.0,10.0,0.0,11.0,1.02,0.7061843137254894,1.02,0.05,1.5441125540011997,5.404393939004199,0.2796919999999998,3.5
7.0,0.1,100.0,10.0,0.0,12.0,1.04,0.6274596153846146,1.04,0.05,1.1351957122308993,3.973184992808149,0.3474419999999998,3.5
7.0,0.1,100.0,10.0,0.0,24.0,0.62,0.7689935483870957,0.62,0.05,0.8674222985115804,3.0359780447905327,0.5232239999999995,3.5
7.0,0.1,100.0,10.0,0.0,25.0,0.6,0.7612466666666652,0.6,0.05,0.9652297748376093,3.378304211931633,0.5432519999999993,3.5
7.0,0.1,100.0,10.0,0.00909090909090909,12.0,0.98,0.661791836734693,0.98,0.05,1.3494676558995746,4.723136795648509,0.3514439999999997,3.5
7.0,0.1,100.0,10.0,0.0,10.0,1.08,0.6204407407407401,1.08,0.05,1.4120194495500271,4.942068073425095,0.3299239999999998,3.5
7.0,0.1,100.0,10.0,0.0,13.0,1.04,0.6753961538461529,1.04,0.05,1.5124749660685093,5.293662381239783,0.29758799999999974,3.5
7.0,0.1,100.0,10.0,0.0,24.0,0.62,0.687348387096773,0.62,0.05,0.9766740924174815,3.4183593234611847,0.5738439999999995,3.5
7.0,0.1,100.0,10.0,0.0,9.0,1.06,0.6629283018867914,1.06,0.05,1.2678805475104358,4.437581916286527,0.2972959999999998,3.5
7.0,0.1,100.0,10.0,0.0,10.0,1.04,0.6411826923076913,1.04,0.05,1.1173872694845428,3.9108554431958997,0.3331699999999999,3.5
7.0,0.1,100.0,10.0,0.00909090909090909,12.0,1.12,0.6196499999999993,1.12,0.05,1.3503307095739943,4.72615748350898,0.3059919999999999,3.5
7.0,0.1,100.0,10.0,0.00909090909090909,13.0,0.98,0.644626530612244,0.98,0.05,1.5587779075245571,5.45572267633595,0.36826599999999976,3.5
7.0,0.1,100.0,10.0,0.0,7.0,1.06,0.5978849056603764,1.06,0.05,1.3823408955959042,4.838193134585665,0.3662419999999997,3.5
7.0,0.1,100.0,10.0,0.0,15.0,1.08,0.6209037037037028,1.08,0.05,1.1765854886073783,4.118049210125825,0.3294239999999997,3.5
7.0,0.1,100.0,10.0,0.0,11.0,1.08,0.6232629629629621,1.08,0.05,1.3776354399354531,4.821724039774084,0.32687599999999994,3.5
7.0,0.1,100.0,10.0,0.0,25.0,0.6,0.7773599999999988,0.6,0.05,0.8439073387535831,2.953675685637541,0.5335839999999995,3.5
7.0,0.1,100.0,10.0,0.0,11.0,1.04,0.6509769230769223,1.04,0.05,1.3145112755573933,4.600789464450876,0.3229839999999997,3.5
7.0,0.1,100.0,10.0,0.0,24.0,0.62,0.7322322580645148,0.62,0.05,0.9296415580132734,3.253745453046458,0.5460159999999992,3.5
7.0,0.1,100.0,10.0,0.0,25.0,0.6,0.7594966666666655,0.6,0.05,1.0033420172104037,3.511697060236412,0.5443019999999996,3.5
7.0,0.1,100.0,10.0,0.0,10.0,1.04,0.6088999999999991,1.04,0.05,1.304540824252966,4.56589288488538,0.3667439999999998,3.5
7.0,0.1,100.0,10.0,0.0,9.0,1.12,0.6004142857142851,1.12,0.05,1.8895050334746522,6.613267617161283,0.327536,3.5
7.0,0.1,100.0,10.0,0.0,12.0,1.0,0.6088099999999992,1.0,0.05,1.4969916110911785,5.239470638819125,0.3911899999999996,3.5
7.0,0.1,100.0,10.0,0.02121212121212121,12.0,1.1,0.5477854545454538,1.1,0.05,1.3541974296528694,4.739691003785044,0.3974359999999998,3.5
7.0,0.1,100.0,10.0,0.0,24.0,0.62,0.7820387096774178,0.62,0.05,0.9438761625739647,3.3035665690088756,0.5151359999999994,3.5
7.0,0.1,100.0,10.0,0.0,24.0,0.62,0.7139903225806443,0.62,0.05,0.5250672737281504,1.8377354580485266,0.5573259999999993,3.5
7.0,0.1,100.0,10.0,0.0,10.0,1.02,0.6535823529411754,1.02,0.05,1.393255801131957,4.87639530396185,0.3333459999999996,3.5
7.0,0.1,100.0,10.0,0.0,9.0,1.08,0.6460259259259251,1.08,0.05,1.1876931124437589,4.156925893553156,0.3022919999999998,3.5
7.0,0.1,100.0,10.0,0.0,11.0,1.06,0.612399999999999,1.06,0.05,1.127698454585599,3.9469445910495966,0.35085599999999956,3.5
7.0,0.1,100.0,10.0,0.0,23.0,0.64,0.6473437499999991,0.64,0.05,0.7545283518353033,2.6408492314235614,0.5856999999999993,3.5
7.0,0.1,100.0,10.0,0.01818181818181818,10.0,1.12,0.5858232142857137,1.12,0.05,1.2399152413841263,4.339703344844441,0.3438779999999997,3.5
7.0,0.1,100.0,10.0,0.0,8.0,1.12,0.6021785714285706,1.12,0.05,1.0566141755195997,3.6981496143186003,0.3255599999999997,3.5
7.0,0.1,100.0,10.0,0.0,9.0,1.04,0.6230365384615377,1.04,0.05,1.9072040977454834,6.675214342109193,0.35204199999999974,3.5
7.0,0.1,100.0,10.0,0.01818181818181818,9.0,1.08,0.6104222222222211,1.08,0.05,1.1752301013756952,4.113305354814933,0.3407439999999996,3.5
7.0,0.1,100.0,10.0,0.0,6.0,1.08,0.6072851851851843,1.08,0.05,1.7738540293151808,6.2084891026031315,0.34413199999999966,3.5
7.0,0.1,100.0,10.0,0.0,12.0,1.04,0.6439730769230761,1.04,0.05,1.5698149598105704,5.494352359337,0.33026799999999973,3.5
7.0,0.1,100.0,10.0,0.0,21.0,0.68,0.6831058823529402,0.68,0.05,0.8347175695938414,2.9215114935784445,0.5354879999999995,3.5
2.0,0.1,100.0,10.0,0.04393939393939394,6.0,1.66,0.4960397590361437,1.66,0.025,1.913020082656327,0.956510041328163,0.17657399999999993,0.5
2.0,0.1,100.0,10.0,0.061212121212121204,6.0,1.92,0.43552395833333274,1.92,0.025,2.219507935744667,1.1097539678723336,0.163794,0.5
2.0,0.1,100.0,10.0,0.02,10.0,1.68,0.4960178571428565,1.68,0.025,1.3437824599865449,0.6718912299932726,0.16668999999999992,0.5
2.0,0.1,100.0,10.0,0.050909090909090904,7.0,1.84,0.4589434782608692,1.84,0.025,1.4957244576043054,0.7478622288021526,0.15554399999999993,0.5
2.0,0.1,100.0,10.0,0.12272727272727271,8.0,1.92,0.42503958333333275,1.92,0.025,2.098173440683381,1.0490867203416907,0.18392399999999995,0.5
2.0,0.1,100.0,10.0,0.0390909090909091,6.0,1.98,0.424397979797979,1.98,0.025,1.917865638737892,0.9589328193689463,0.1596919999999999,0.5
2.0,0.1,100.0,10.0,0.046363636363636364,8.0,1.86,0.4373204301075265,1.86,0.025,1.584502637867467,0.7922513189337335,0.18658400000000008,0.5
2.0,0.1,100.0,10.0,0.04333333333333333,9.0,1.92,0.4308718749999996,1.92,0.025,1.6637162337646014,0.8318581168823008,0.17272599999999996,0.5
2.0,0.1,100.0,10.0,0.07969696969696968,9.0,1.9,0.45222315789473627,1.9,0.025,1.6786964260076123,0.8393482130038062,0.140776,0.5
2.0,0.1,100.0,10.0,0.08454545454545455,9.0,1.98,0.439627272727272,1.98,0.025,1.7438408171365427,0.8719204085682711,0.129538,0.5
2.0,0.1,100.0,10.0,0.04545454545454545,9.0,1.7,0.4670552941176463,1.7,0.025,1.6358467651992128,0.817923382599607,0.20600599999999997,0.5
2.0,0.1,100.0,10.0,0.026060606060606062,10.0,1.62,0.5355444444444437,1.62,0.025,1.0878228066929456,0.5439114033464726,0.13241799999999998,0.5
2.0,0.1,100.0,10.0,0.10909090909090911,9.0,1.94,0.43939175257731905,1.94,0.025,1.5225745768234025,0.7612872884117012,0.14758000000000002,0.5
2.0,0.1,100.0,10.0,0.0303030303030303,7.0,1.72,0.48515465116279,1.72,0.025,1.8943273695235467,0.9471636847617733,0.165534,0.5
2.0,0.1,100.0,10.0,0.0303030303030303,7.0,1.66,0.5042096385542163,1.66,0.025,1.7310848152263554,0.8655424076131779,0.16301199999999988,0.5
2.0,0.1,100.0,10.0,0.04242424242424242,8.0,1.92,0.44129895833333305,1.92,0.025,2.2639645997903544,1.1319822998951774,0.152706,0.5
2.0,0.1,100.0,10.0,0.12454545454545454,8.0,1.96,0.43636224489795855,1.96,0.025,1.5094996416940507,0.7547498208470254,0.14473,0.5
2.0,0.1,100.0,10.0,0.05757575757575758,6.0,1.7,0.491509411764705,1.7,0.025,1.8147103298609621,0.9073551649304813,0.16443399999999997,0.5
2.0,0.1,100.0,10.0,0.10333333333333333,10.0,1.96,0.43206734693877497,1.96,0.025,1.521746729566936,0.7608733647834679,0.15314799999999992,0.5
2.0,0.1,100.0,10.0,0.11363636363636363,8.0,1.96,0.42736428571428486,1.96,0.025,1.786069068708446,0.8930345343542232,0.16236600000000004,0.5
2.0,0.1,100.0,10.0,0.06848484848484848,9.0,1.86,0.45273225806451556,1.86,0.025,1.5215047077179007,0.7607523538589502,0.15791799999999998,0.5
2.0,0.1,100.0,10.0,0.04121212121212122,8.0,1.64,0.4827939024390238,1.64,0.025,1.6690803018621392,0.8345401509310694,0.208218,0.5
2.0,0.1,100.0,10.0,0.11450216450216452,8.0,1.92,0.44059583333333263,1.92,0.025,1.786921798282898,0.8934608991414489,0.15405599999999997,0.5
2.0,0.1,100.0,10.0,0.045454545454545456,8.0,1.64,0.5097170731707311,1.64,0.025,1.8501075788986554,0.9250537894493276,0.164064,0.5
2.0,0.1,100.0,10.0,0.04727272727272727,10.0,1.62,0.5155074074074065,1.62,0.025,1.492932301589944,0.7464661507949724,0.164878,0.5
2.0,0.1,100.0,10.0,0.06887445887445887,7.0,1.84,0.45172065217391266,1.84,0.025,1.9681409799811374,0.984070489990569,0.168834,0.5
2.0,0.1,100.0,10.0,0.08181818181818182,7.0,1.9,0.4419063157894732,1.9,0.025,1.6638380536307011,0.8319190268153507,0.16037799999999994,0.5
2.0,0.1,100.0,10.0,0.06757575757575758,9.0,1.88,0.4432244680851059,1.88,0.025,1.7508512051339606,0.8754256025669808,0.16673799999999997,0.5
2.0,0.1,100.0,10.0,0.07424242424242423,7.0,1.88,0.450479787234042,1.88,0.025,1.7284609991605637,0.8642304995802819,0.153098,0.5
2.0,0.1,100.0,10.0,0.07727272727272727,9.0,1.84,0.46463369565217333,1.84,0.025,1.881343786529613,0.9406718932648063,0.145074,0.5
