evolution$generation,gravityDecay,overlapThreshold,transportationCost,distribSd,errorRelativeCost,errorLinkLength,errorNetworkSize,evolution$samples
2400,2.8698561997554326,0.2222564717654545,5.908805410704635,0.03031793492826998,1.9332194553940374,911.8659429104596,4761.0,1
2400,1.4826349840169972,0.5,0.24022181245843466,0.06715405595102039,0.18764502003464592,1044.2714641583248,10609.0,3
2400,5.447943555142441,0.37455017435494103,1.1556713211986909,0.010005292448585529,3.1465301873065097,623.8076969406843,10404.0,1
2400,3.639831566603146,0.24645269410996415,1.8735395321185946,0.01,1.7710329875555682,749.2521616778465,10000.0,1
2400,1.5873651537163274,0.24071174278046792,5.333865113295506,0.038055178991087,0.10124447316902078,1046.6975517793937,9604.0,1
2400,5.483476035746275,0.37357737064354113,1.1016317829067719,0.01,4.9293746874814826,582.0200863661133,9025.0,2
2400,3.645479931838147,0.24634769977818746,2.15314789060705,0.012257189655187555,1.9953266279636686,735.2500094984035,9216.0,1
2400,1.4975225735788662,0.2636338976605059,5.7084876125976844,0.040556975850520226,0.10773640191572963,1058.3429659540204,9409.0,2
2400,3.7794441866521673,0.22727854153795674,1.8797652877009838,0.01,2.1070427910802993,724.6865548841482,8836.0,1
2400,3.5959439935350686,0.19609776156760966,2.1362425193521712,0.01769876443126802,1.5146156587578368,801.0014541094381,7921.0,2
2400,7.056449990547307,0.4989699331966755,0.1,0.01,17.36635384894084,344.08737690280367,7396.0,2
2400,3.6787130435022664,0.24650390160762942,2.0452461668613657,0.012013392450652936,2.182610682185357,733.7753737103753,8100.0,1
2400,6.987303111790775,0.48896405839039125,1.1130489989902395,0.010139525147831134,14.046980783744772,422.43729443984336,7225.0,1
2400,33.16533095721812,0.3937924607290359,0.1,0.31042979709384405,39.85774440649662,277.21345355632934,3364.0,2
2400,3.6063179815888136,0.1981228787180208,2.1079843385784542,0.012230792720698977,2.6599058116226506,748.9524474603321,7744.0,1
2400,1.8291936972859726,0.2570152460320612,5.311805420889541,0.03903897430379111,0.47345579383701397,1003.2881747512085,7569.0,1
2400,1.0,0.49702107365983456,0.6724137410065893,0.22145097545192688,0.06707125812707257,1104.671075344948,6724.0,1
2400,1.0,0.14304598547257896,8.572493118468664,0.09135004070764921,0.02999513353294854,1127.0229754135626,7056.0,1
2400,6.965668915937533,0.4862806250675875,0.1,0.01,14.479369510807876,392.3941071816637,6889.0,1
2400,5.5933394262898215,0.3367945865061428,0.1,0.01,8.869111370233412,519.9053131586128,6561.0,8
2400,7.195002068275643,0.44297467885719294,0.1630746718855643,0.01,18.48269616905209,379.38284529764917,6400.0,4
2400,8.579909117858502,0.4856834813142611,0.1,0.01,25.339491524042216,314.7173961437741,6241.0,2
2400,3.6031363866628814,0.1849301981664656,2.209387318619241,0.017963021349460682,3.2536812027475364,788.4291637915768,5929.0,1
2400,6.888494248874214,0.40359542493354117,0.11738433148437373,0.010352021370471854,11.756873094591818,478.87527499305554,5625.0,1
2400,8.778579205130928,0.5,1.128404889385559,0.01,27.009548662272547,308.86030530195904,5476.0,1
2400,3.989702089541652,0.20258528548067398,1.269079984547814,0.015088951829773215,5.3841472911568795,659.7252632545385,5776.0,1
2400,8.852480657865229,0.5,1.2477375178151824,0.01,23.638020048602225,324.6373285236974,5184.0,1
2400,7.056716653000813,0.3510455262232978,0.8135764919426579,0.010000030526299624,14.232209957812076,463.1918065689042,5329.0,1
2400,1.3801486146040145,0.5,7.009110678531084,0.37668000612493285,0.23507502494350072,1080.8835154773792,5041.0,1
2400,2.9653952666698693,0.27733950097112703,5.035953800472153,0.03296939339089241,2.1790051069252643,873.2994865037612,4900.0,1
2400,81.94652346678987,0.09722538233808269,0.1,0.01,1060.4107399363663,3.339533586055735E-4,1849.0,70
2400,2.739461795183308,0.24372278499691136,5.440085461839311,0.036517457925700415,1.764727098980327,923.1351397382861,4356.0,1
2400,10.173517622560535,0.5,0.38514403863698365,0.01000348810259887,36.640266785370464,267.98706094918776,4096.0,1
2400,9.521860702027352,0.5,0.4417524426037368,0.010003060100649946,40.807846771270405,226.57332409988814,4225.0,1
2400,6.5964369126147195,0.2554242288515698,1.0314333125575994,0.01,17.02453264544999,472.8662334283478,3969.0,6
2400,9.831024032665036,0.4011706317466669,0.1,0.01,37.540748860002694,234.22211427699034,3844.0,1
2400,6.929216868834568,0.34801134800601197,1.1001611827423252,0.016611472755229468,17.58064602182132,486.44694928871616,3600.0,1
2400,2.6153552248194853,0.23907844874896084,6.849772758182434,0.04338880853313666,2.4080834532374062,938.6716413968578,3721.0,1
2400,12.884413839013583,0.48400027202501755,0.907022877969402,0.01,65.95621727565012,138.00435414890006,3481.0,1
2400,3.4279010754926875,0.3500510866942664,2.7653128071670876,0.04992415995399398,5.455689862684667,793.364135558389,3025.0,1
2400,15.45672051203837,0.5,0.19687032404085447,0.01,130.32173072485952,50.39708530979018,2809.0,1
2400,3.121328671087472,0.23972089621365486,5.0459425383420395,0.04413223051607646,3.676801006696761,892.1389334587685,2916.0,3
2400,95.88572727648136,0.5,0.2928860744590308,0.01,412.303276137313,0.04180577811119326,2704.0,1
2400,46.552881054687354,0.49999999999999994,0.1,0.01,334.185972666814,1.8899991099946811,2601.0,1
2400,100.0,0.5,0.1,0.012135789309093713,496.31889753866443,0.02365406038921776,2401.0,30
2400,46.80782972063746,0.5,0.13449726666681577,0.011931610351153966,313.8467420201021,8.977113802751653,2500.0,1
2400,4.576146120879445,0.0,0.19162514589901025,0.010121233886151082,5.568535762564412,693.2937126637106,2304.0,2
2400,100.0,0.4932056936563411,0.1,0.01,485.9923678400918,0.2949620648701311,2209.0,16
2400,48.41334341485441,0.11365220018423075,0.13547103497237295,0.01,924.262973553868,0.01830344387418637,2209.0,61
2400,48.53107606522076,0.5,0.1,0.010177265284574969,321.8761106740188,7.387449124399231,2116.0,2
2400,78.7738072036759,0.3366220236198531,0.1,0.02355824193469369,1128.0711817124197,1.1561179286657515,729.0,57
2400,10.054785920714728,0.34185867131480185,0.10001437495095537,0.010000031064083202,62.84339645163053,209.1003823510928,1936.0,1
2400,14.271639150438485,0.4519075836293689,1.1789433716695563,0.01,103.59883590174255,131.21635479599405,2025.0,1
2400,11.50996303050571,0.31113276193560674,0.24589808887260994,0.01,71.28705711944389,170.21470562337856,1764.0,14
2400,39.358340257947376,0.1424661728411816,2.8246995496140617,0.1517016027916083,70.2508447630621,722.2609996185504,1600.0,65
2400,3.5823911423909967,0.33704403798472043,3.508379374656729,0.15026555741753606,3.7999499714080827,903.0816146439906,1681.0,2
2400,9.424469779782266,0.31927292696877085,0.9210318045784454,0.01,75.28268865999087,224.4653714378389,1521.0,11
2400,41.825477986599836,0.13064029195977866,0.5497729969378606,0.3355377249032362,150.66837531520804,573.528334541577,1444.0,50
2400,16.73602857138541,0.1459767726034659,1.9655173468084794,0.1408788188256631,99.60054598742452,631.705188689909,1296.0,49
2400,9.332308058895958,0.1284345677546844,0.38553911183756395,0.01,50.88792479979186,280.60215256445247,1369.0,9
2400,10.262539191309813,0.2696516506016389,0.10168365362278549,0.01,59.68729789667478,258.30208699361276,1225.0,24
2400,16.35709886646395,0.48553424140744145,0.43617666545002,0.010148938568639227,137.26454219247523,88.80784997954083,1156.0,10
2400,13.603238418706201,0.48390879212264415,0.1,0.011370859438456055,125.4328093467254,94.69196039664733,1089.0,6
2400,11.744579461874391,0.46100284010021586,0.1,0.01416687011125875,93.86837767596845,184.19547964763157,1024.0,33
2400,15.458044147569547,0.4553122099067264,1.0659327969409484,0.01,141.16892833151329,111.4522965857919,961.0,3
2400,85.56835651816777,0.09919692089732282,0.33771965233145884,0.01,1014.5784709076754,2.1717803987361885E-6,1681.0,2
2400,11.748018165260946,0.3683704653162087,1.1170455635064303,0.012964666977430764,83.64944103456354,214.26272760744695,841.0,1
2400,13.53859435413321,0.48245654378770164,0.2064850977020556,0.011423196487565877,149.77597375783944,100.09662038147174,784.0,5
2400,5.904117000517632,0.0,0.1,0.01034710221885709,6.968931828556396,648.4664633077848,900.0,1
2400,16.205594532562035,0.46302351896543004,0.29640299988437524,0.01,171.5355505349746,72.53291788302148,676.0,1
2400,20.864745254568433,0.5,0.11988813326037073,0.01022070880602011,273.87776567802047,21.329980448397347,484.0,11
2400,18.76541399286082,0.5,0.3814592295446515,0.01,208.18487568433704,41.39305213587168,529.0,30
2400,11.06135765479508,0.3052902226405334,0.23226884737455708,0.01,90.13960996810373,192.94176018654701,441.0,11
2400,70.85769670598806,0.3789085673611932,2.1529134911376926,0.02183000348209021,219.81153957714125,299.5709907643562,256.0,42
2400,13.060509210144279,0.3580870279179662,0.1,0.01,95.27857962874887,155.4210696052845,400.0,1
2400,12.198433245864535,0.41504520718430404,0.10739057141866161,0.014359969410305325,118.85196101578218,176.22743515386628,324.0,2
2400,28.02398538267232,0.3738376972246513,0.1254953294832692,0.010000850878801155,471.48802158720116,1.4386990203103072,361.0,1
2400,11.259107688442256,0.3245039100651542,0.1853629493452346,0.01,105.60698580665554,188.77611009553658,289.0,1
2400,20.18279314255399,0.5,0.1,0.01,243.59859496384422,30.438854345509707,225.0,28
2400,21.19182863423094,0.5,0.3011109468171645,0.010238887448080415,368.8306789879968,10.108521332755645,196.0,1
2400,84.99360326957793,0.5,0.29407773253594066,0.01,701.3962593366468,4.154064591380397E-4,0.0,34
2400,20.98546134476923,0.49955459722072476,0.11383095281858056,0.010208905066002591,289.7823126416389,28.405044145766517,144.0,1
2400,98.33956333342248,0.5,0.26729721441220433,0.01,671.9647530390956,0.007955521166465336,0.0,39
2400,22.29361495715778,0.4979146276606954,1.3689987192011221,0.01,223.12595127946844,55.80593558767746,169.0,1
2400,19.48246843751428,0.49999867038738677,0.1,0.010284219425141936,200.7324412578113,76.62226037779772,121.0,4
2400,51.227179351897085,0.49233283795521043,0.1,0.01,621.314880552158,0.011882148547981775,0.0,18
2400,19.95653225916909,0.4966486459783781,0.19153463904997012,0.01,252.5401490538936,41.963723682427684,100.0,1
2400,19.23818495830905,0.4660128432896415,0.38816068470813436,0.01,296.7052662108856,32.624184836686126,81.0,1
2400,35.37601477407706,0.5,0.1,0.01,528.5685847032503,0.1282661977281526,64.0,3
2400,18.28265153653011,0.44594726335589846,0.1,0.01,236.43019174104998,58.83993036871879,49.0,1
2400,28.14489718045843,0.5,0.3667899630559973,0.010000035623410392,508.9990389642341,1.9708556225275449,25.0,1
2400,13.226219567101728,0.3279900480066914,0.8974954851162645,0.01,111.08434627906064,216.6812862513867,36.0,1
2400,28.351913109383183,0.5,0.34019041040800757,0.01,424.057388800767,2.570146801680665,16.0,16
2400,8.157220429924397,0.1106128138750133,0.11783093602634796,0.01,31.52255549129384,363.1333597185707,2500.0,2
2400,12.916796796055184,0.313642766706317,0.17277788658470516,0.010122636969878316,177.31883824677047,152.11347909230022,9.0,1
2400,73.63738112282027,0.48922332761826887,1.2003896563397083,0.01,437.19336500522627,19.708227001009153,0.0,1
2400,79.24285583535737,0.08678248510791975,2.3635687296001646,0.0604789383649868,166.13284067700633,528.8994008220167,841.0,42
2400,28.556064438874845,0.47714515122105094,0.1,0.01,452.4461497227047,7.934251680684627,0.0,1
2400,99.96738675381323,0.49754250034519504,0.2847766306182311,0.01,694.1001062209349,2.722418328509405E-6,4.0,4
2400,51.15633445702158,0.4733427759745904,0.1,0.01,606.5550403581271,0.01630592459756224,0.0,18
2400,18.440804293769737,0.42881630367694124,0.6155736134688302,0.01,261.86460382473587,65.82974370632459,1.0,1
2400,48.78595355647154,0.4928088159847666,0.32693844284840223,0.01,563.231854732212,1.2463450901906978,0.0,11
2400,25.26346931084995,0.47482030293047206,0.23042942135209626,0.01,346.32443816890924,12.611368228248484,16.0,1
2400,6.8526515500279075,0.32116156430348897,0.9907717792240066,0.031650278608533304,43.39257799218472,511.9445706749081,81.0,2
2400,9.027932936180278,0.24995417786133212,0.34055491652452774,0.011298810999910727,79.8990319536503,244.7715705261306,324.0,4
2400,47.195512707490764,0.5,0.1,0.01,549.9049837608004,1.419989884278826E-4,1.0,3
2400,33.37180972296237,0.5,0.6585215965562229,0.01,357.82404362664664,12.241574476264411,16.0,1
2400,19.249726310112134,0.4998255471805123,0.6223409815733972,0.018029326376628553,268.56320409740886,82.86152102872117,0.0,2
2400,47.729391340795445,0.5,0.41634398187469723,0.01,576.3213944707707,0.7922224368456566,0.0,23
2400,89.72515730483205,0.482404264404839,0.2031603809145485,0.01,398.5901883456448,0.10498057089416372,2500.0,16
2400,40.293065452305775,0.5,0.7619044434258954,0.01,405.4454889360528,10.741190306662732,4.0,1
2400,14.427268072703994,0.46154812462019273,0.11460365331092688,0.011401472023718212,184.4269834494718,105.64214971430887,441.0,1
2400,9.35544305768093,0.09899964077504085,0.404150356149088,0.01,72.89346411007597,286.7459248697253,16.0,1
2400,7.402954622583409,0.4690601798057128,1.4086308455293368,0.01,21.38435763156554,333.21037056384375,6400.0,1
2400,94.96847218908884,0.49375597564719437,0.954339629453485,0.01,466.58369756313436,14.913258023107621,0.0,14
2400,12.4411582703066,0.3289736019027507,0.19328075315109713,0.01290461777117664,160.12462839940716,167.02135000748567,9.0,2
2400,17.410155068481775,0.5,0.3529196640206643,0.01,195.07043287254228,47.39726670184464,729.0,5
2400,5.2876197145716235,0.38069707136175285,0.1,0.010001717722131915,0.881751463535818,681.1180781754642,15129.0,1
2400,13.14317251653251,0.3468719915713485,1.0110768236678578,0.01,108.06338206704606,199.00746920929367,169.0,6
2400,42.90440590071091,0.5,0.10366215595916353,0.01,537.7172810551931,0.06578976656207158,9.0,3
2400,3.721336181948515,0.18986025835258014,5.185666528457859,0.011577842674901868,0.8626877397062815,862.8209175869862,12321.0,1
2400,9.728280771595562,0.2723257149611128,0.10209830637880911,0.010004571995591436,45.64496567128219,251.6279101104064,2209.0,1
2400,11.526483850579691,0.30714286401482205,0.1947404020638656,0.01,117.50907270005067,127.99735314946167,256.0,1
2400,11.319994844351566,0.4696014336341347,0.10124401982772278,0.01,55.345843019516494,160.8675741505693,3025.0,2
2400,19.186669357232105,0.4741372944873581,0.3682599209467148,0.01,230.8799581228259,61.763974367318994,81.0,1
2400,84.6878721702077,0.5,6.752293807962336,0.49272804023897065,1.3513140890467037,1037.0603421580527,3025.0,1
2400,46.1408344299623,0.5,0.1,0.010185216404325261,381.64790004459286,0.2889689704571365,2601.0,1
2400,47.58017310693691,0.4947790732691354,0.3240747127256707,0.01,519.9270421184833,2.423203505959351,0.0,9
2400,19.85035094645917,0.5,0.1,0.01023636878560726,309.49711982227274,26.17954968214613,100.0,5
2400,8.252154975177074,0.4255833498696346,0.2334729710102404,0.03561469106095102,68.99502908209898,370.18479620544053,1.0,1
2400,46.337704598897055,0.474708808726182,0.1,0.010002908181022011,592.3662210274833,0.07766608063016327,0.0,1
2400,49.263953155617166,0.41709060191435887,0.127726384197745,0.42049709299828053,23.404085243102035,435.56725641119885,2809.0,2
2400,17.514159749924122,0.4433453803753713,0.235529626026207,0.01,213.53144133545766,70.4673571045472,36.0,11
2400,12.875332086672792,0.5,0.5236512318495107,0.01,66.78160617618201,146.23349595625842,3136.0,1
2400,27.327595439921534,0.5,0.1,0.01,331.45419612641354,16.159896583828044,49.0,1
2400,5.292284574992589,0.49526814871313884,0.2754339452090473,0.01,1.215613080891896,644.8557108160659,14884.0,2
2400,48.59278121405201,0.4996487357191902,0.1,0.010186171582889696,587.1928788487227,0.7626500500443244,0.0,1
2400,10.33873845389604,0.3449601119772199,0.3615561081411922,0.017631818170340156,88.51347012043712,263.78183218224467,36.0,1
2400,7.557637406139055,0.37557359118300127,0.10134260305953971,0.01,20.05367945298962,387.36583027993555,3844.0,1
2400,1.8054816483044798,0.24936173137304207,5.0957375588015985,0.03633689847319548,0.08715027986878741,1012.6108673701766,14400.0,1
2400,13.447841991487955,0.4760955064757782,0.1,0.011400746354436078,152.96158058684927,105.89092981762866,256.0,1
2400,6.899038969340501,0.4526458430621927,0.1,0.01,14.652365732543993,456.95745892397724,6400.0,1
2400,22.068236545358104,0.4331684377945595,0.1,0.01,378.5181848821003,4.40230052959113,49.0,1
2400,22.615816478805858,0.43910382137234427,0.1,0.43026054239823686,26.573610070658166,427.44900927646444,2704.0,1
2400,5.786197273870883,0.4845811627172093,0.11022470107417225,0.01,7.499711570065235,448.7827408282963,8836.0,1
2400,4.746403021154848,0.3178440104772374,2.2899786593092197,0.01,4.192352642465052,620.1732753045779,7225.0,1
